name,path,duration_s,window_offset_s,q_out,score,detected,diag_best_q,diag_best_score,diag_best_offset_s,diag_any_fire,diag_n_windows,audio_sha1
ira_0773.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0773.wav,1.2735,0.2735,-27,0.39453125,False,90,0.8515625,0.21,True,29,9fccdbfd43bebc9bceb6002ed57d0b80d4381235
ira_0815.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0815.wav,2.2535,0.7854,-27,0.39453125,False,123,0.98046875,0.07,True,127,1697e65a4fe63025f9693b4e82548249fecc1dff
ira_0092.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0092.wav,1.1735,0.1529,-33,0.37109375,False,125,0.98828125,0.01,True,19,12a727421c5777d8f3d265f5fef889321a23e3a7
ira_0372.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0372.wav,0.9535,0.0,-33,0.37109375,False,-33,0.37109375,0.0,False,1,26e20135d0f04c9709adc6e22500567f0c76b50c
ira_0392.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0392.wav,1.5135,0.4142,-33,0.37109375,False,48,0.6875,0.06,True,53,528c707baaa27ed4e9b2f20a1528c7b8bb707c06
ira_0394.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0394.wav,1.0535,0.0535,-33,0.37109375,False,77,0.80078125,0.04,True,7,0ac66b8a3e7f6c902043199310bc1bd3214a281d
ira_0447.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0447.wav,1.1935,0.1913,-33,0.37109375,False,124,0.984375,0.03,True,21,c5fb2326d547a3a26319a8eebb96177b9dff001c
ira_0551.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0551.wav,2.0935,0.7141,-33,0.37109375,False,123,0.98046875,0.03,True,111,426d2e42c00eb727d39723e71077a1b32f12b4a3
ira_0613.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0613.wav,1.9335,0.8706,-33,0.37109375,False,104,0.90625,0.54,True,95,104ca202c08e4d9c86481f7b562bf7cbcd1acb5e
ira_0615.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0615.wav,1.4935,0.3086,-33,0.37109375,False,116,0.953125,0.02,True,51,5e8e4df0d3a3a68cd00480ef250bac16b9690772
ira_0767.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0767.wav,1.1935,0.1935,-33,0.37109375,False,104,0.90625,0.05,True,21,66237a634fcfb6fa384ec8f9087c953e0c41d0a8
ira_0108.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0108.wav,1.4735,0.1407,-38,0.3515625,False,126,0.9921875,0.0,True,49,2ae61bc44112e9ca7b1f4899cd1f8e884e558d28
ira_0474.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0474.wav,0.9735,0.0,-38,0.3515625,False,-38,0.3515625,0.0,False,1,c803a7b62e2525aca99321f80cea597d80e28b6f
ira_0500.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0500.wav,1.1535,0.1535,-38,0.3515625,False,124,0.984375,0.05,True,17,671bd6f1a8beb047d59cc2056aa398f9ea1cd043
ira_0658.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0658.wav,1.4535,0.4012,-38,0.3515625,False,-38,0.3515625,0.4012,False,47,16ee6dd5f7f6d98f42f5b4c5b7b7bd0c4fac028b
ira_0778.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0778.wav,1.2335,0.2186,-38,0.3515625,False,120,0.96875,0.03,True,25,9def51c18b20e2cfbd33aef6e979681ac004c54d
ira_0049.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0049.wav,1.5935,0.1939,-43,0.33203125,False,123,0.98046875,0.0,True,61,ad8e8b40b9965bfbc6f42b2dc463ff145bff68f2
ira_0099.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0099.wav,1.4335,0.2612,-43,0.33203125,False,122,0.9765625,0.04,True,45,25fc3ba9df90903fc0ab1e3c67e6d7cbea0919d3
ira_0186.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0186.wav,1.2735,0.1677,-43,0.33203125,False,22,0.5859375,0.06,True,29,4f78a8fa02f2d6bade9c2016230afb7c1218fd25
ira_0238.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0238.wav,1.5735,0.261,-43,0.33203125,False,118,0.9609375,0.02,True,59,22dcea83b6940684dd33a4c7dc302c7ca736bdf0
ira_0396.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0396.wav,1.0935,0.0935,-43,0.33203125,False,57,0.72265625,0.07,True,11,5de7caf2433cd7400f3b562e3ea6d86c333fc04a
ira_0436.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0436.wav,1.2535,0.2379,-43,0.33203125,False,124,0.984375,0.04,True,27,6f582634659bf0329a6274ed26fce33f83b353ad
ira_0644.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0644.wav,1.4335,0.3878,-43,0.33203125,False,87,0.83984375,0.28,True,45,e10171b89fe4d06b98c4ec00f18b7d881b5453ba
ira_0665.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0665.wav,1.3535,0.3411,-43,0.33203125,False,115,0.94921875,0.05,True,37,8755f3e382f0140f43af4744d8a7db4527249ec1
ira_0667.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0667.wav,1.9135,0.4536,-43,0.33203125,False,102,0.8984375,0.35,True,93,a9562eff9acb1e102ad4d645342443c924610a25
ira_0686.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0686.wav,1.4335,0.4326,-43,0.33203125,False,-11,0.45703125,0.4,True,45,8f8e8eecf9715930de6633866fcd1b3c1363066b
ira_0709.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0709.wav,1.2135,0.2135,-43,0.33203125,False,81,0.81640625,0.08,True,23,56c3508bd60df19b5970458ce0fb4e1490bf2afe
ira_0046.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0046.wav,2.0735,0.2689,-48,0.3125,False,126,0.9921875,0.02,True,109,d2f18c59a73c480e938d3eca7f4da211b6f7262a
ira_0346.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0346.wav,1.4735,0.1837,-48,0.3125,False,116,0.953125,0.04,True,49,4d2436274eb5c30a6df7d5546b7eb944d2b91153
ira_0426.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0426.wav,1.2135,0.2033,-48,0.3125,False,123,0.98046875,0.04,True,23,b6856b0e286cf2bcae03adc9d7b1a69841ec872d
ira_0443.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0443.wav,1.2935,0.2064,-48,0.3125,False,120,0.96875,0.07,True,31,93f485d07349cb9f04cbc4d7278d472b4f3364d9
ira_0495.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0495.wav,1.3935,0.2375,-48,0.3125,False,122,0.9765625,0.04,True,41,1327f848a00a271f03bfee61bbb9d9e4584bff66
ira_0548.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0548.wav,1.8535,0.5684,-48,0.3125,False,84,0.828125,0.39,True,87,ea25e14ce03ea09d8e18faa386a5abb0fd336a56
ira_0654.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0654.wav,1.0335,0.0335,-48,0.3125,False,66,0.7578125,0.02,True,5,c701fe05184c2e2b104c040d514d69221b954856
ira_0684.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0684.wav,1.0935,0.0935,-48,0.3125,False,-22,0.4140625,0.09,True,11,ff2e3d5f802e6ca657c14e2e846dadd8b8b20043
ira_0770.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0770.wav,1.1735,0.1607,-48,0.3125,False,114,0.9453125,0.01,True,19,0653684fd9ea68847675a9f5eeebc412e3bd51c6
ira_0167.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0167.wav,1.2135,0.1786,-53,0.29296875,False,123,0.98046875,0.01,True,23,a1ee5a24cfcba42d3004b085f186c81d967c8bc6
ira_0234.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0234.wav,1.5135,0.3759,-53,0.29296875,False,95,0.87109375,0.05,True,53,e29d0ab831301a7c822ae90e594ef66f4d4b94a0
ira_0374.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0374.wav,1.4735,0.1656,-53,0.29296875,False,111,0.93359375,0.04,True,49,79ab80ebb4b08e3a99e90130d090e7c542a22906
ira_0454.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0454.wav,0.9935,0.0,-53,0.29296875,False,-53,0.29296875,0.0,False,1,53edef6e7c45e74fe5ef70751be80081186d4d2e
ira_0540.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0540.wav,1.8135,0.4701,-53,0.29296875,False,-11,0.45703125,0.02,True,83,4d4e28ceeee87f459c24184e8e30ed198121ff66
ira_0624.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0624.wav,1.6935,0.6699,-53,0.29296875,False,87,0.83984375,0.41,True,71,41d6edd040a7f714d2cb5c75d744a00397e52d99
ira_0683.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0683.wav,1.4135,0.3489,-53,0.29296875,False,0,0.5,0.41,True,43,b6adb75a8a5bddd4a1f7301ce38096694eb118fa
ira_0792.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0792.wav,1.1335,0.1335,-53,0.29296875,False,123,0.98046875,0.03,True,15,b55bde052f15ae21b47eac109a16ecf9dea8b361
ira_0176.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0176.wav,1.2335,0.1854,-57,0.27734375,False,125,0.98828125,0.01,True,25,73b25e4c2b15c264a9223bb4ad24a75021a0dea3
ira_0242.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0242.wav,1.1335,0.1335,-57,0.27734375,False,93,0.86328125,0.03,True,15,934c55fd136efab7f1ef73556b8f22a3ba2df297
ira_0293.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0293.wav,1.0935,0.0935,-57,0.27734375,False,111,0.93359375,0.0,True,11,14c3d99a0617bb4e09a032d6da5fd57d44bc17aa
ira_0349.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0349.wav,1.4135,0.4101,-57,0.27734375,False,22,0.5859375,0.09,True,43,edccb376aaed91d3189ee9e7d3b153dd544e42df
ira_0412.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0412.wav,1.3335,0.3161,-57,0.27734375,False,125,0.98828125,0.04,True,35,4f3dc569086e0a929aeeea86e714faebd1290e6b
ira_0524.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0524.wav,1.7135,0.6282,-57,0.27734375,False,117,0.95703125,0.39,True,73,e72a4299d119e88d110bbc42d6706d4fcbc8b0d2
ira_0795.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0795.wav,1.1935,0.1935,-57,0.27734375,False,122,0.9765625,0.04,True,21,bf3104381b2103c4d6f84a3c5330c40936e7c0f5
ira_0195.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0195.wav,1.1735,0.1735,-61,0.26171875,False,-48,0.3125,0.13,False,19,8f797d424607be4c582427c3e18671da5f76d57a
ira_0368.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0368.wav,0.9735,0.0,-61,0.26171875,False,-61,0.26171875,0.0,False,1,f45937ff0ca8de9cd7b6e4ee13ccddf407a7d6da
ira_0439.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0439.wav,1.2335,0.1943,-61,0.26171875,False,120,0.96875,0.01,True,25,cd6ff8657f6e9eeace4cb017eab0916f2563fd94
ira_0616.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0616.wav,1.5335,0.2627,-61,0.26171875,False,95,0.87109375,0.24,True,55,8d2f1df88acf1d6a48c74f6378c80dc6b46564ff
ira_0098.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0098.wav,1.2535,0.1867,-66,0.2421875,False,125,0.98828125,0.04,True,27,a5f1822f778b3bed71e438d6c01abb1f39e86a3c
ira_0189.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0189.wav,1.4335,0.1477,-66,0.2421875,False,-33,0.37109375,0.0,False,45,8c193aed204b1e9d2510924839552bec4cdcbcff
ira_0352.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0352.wav,1.4935,0.167,-66,0.2421875,False,118,0.9609375,0.04,True,51,13932f1bb2a58dcd9b79194576b2db8d2ef4699f
ira_0365.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0365.wav,0.9335,0.0,-66,0.2421875,False,-66,0.2421875,0.0,False,1,5edb1efd3ae2d1a3c56b49648c47a911022de7df
ira_0390.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0390.wav,1.4935,0.3854,-66,0.2421875,False,38,0.6484375,0.41,True,51,2cd5c163f6c6c8a247421118a50dd2bf14d34e3d
ira_0464.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0464.wav,1.1935,0.1933,-66,0.2421875,False,117,0.95703125,0.0,True,21,758e8e4706a2969f012a611cd9688743b3e34aee
ira_0480.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0480.wav,1.1135,0.1135,-66,0.2421875,False,77,0.80078125,0.03,True,13,1fce9380122f3e4ee3c397b22d397ad7efbed224
ira_0541.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0541.wav,2.3535,0.4343,-66,0.2421875,False,115,0.94921875,0.54,True,137,ca774de533a06b7a18951039e978144c39363d69
ira_0560.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0560.wav,1.2335,0.2335,-66,0.2421875,False,112,0.9375,0.09,True,25,e2631c18b899ec737189538024c264c9d24ca015
ira_0791.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0791.wav,1.3935,0.2151,-66,0.2421875,False,120,0.96875,0.07,True,41,202fd53ddd2051bd60fddd55bb8068c97a8e7260
ira_0040.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0040.wav,1.3735,0.2519,-70,0.2265625,False,109,0.92578125,0.0,True,39,0ef041471805ae12a801d8f33d7e06320202079a
ira_0230.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0230.wav,2.3335,0.1965,-70,0.2265625,False,123,0.98046875,0.01,True,135,cc98f961280ccc213c3022380083656f3ee536b2
ira_0662.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0662.wav,1.1735,0.1735,-70,0.2265625,False,98,0.8828125,0.04,True,19,a8c610c4c95e371f0591625ff0127147998603c0
ira_0187.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0187.wav,1.3335,0.255,-74,0.2109375,False,61,0.73828125,0.05,True,35,77bce9813da0307adf7d4860de1d08dc2b338704
ira_0339.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0339.wav,1.1535,0.1535,-74,0.2109375,False,102,0.8984375,0.01,True,17,16f591d157ff6984992c9254df396298272d7e08
ira_0415.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0415.wav,1.3535,0.2406,-74,0.2109375,False,122,0.9765625,0.04,True,37,3487e9e0cdc0ace456273c828780d747f9236234
ira_0558.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0558.wav,2.2335,0.4576,-74,0.2109375,False,93,0.86328125,0.05,True,125,9aa458eeb2a701331f9f880f7210bfaa6be171ba
ira_0691.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0691.wav,1.3735,0.3721,-74,0.2109375,False,17,0.56640625,0.35,True,39,73155f5a422068f0355a5845c0ffbbf09647d17e
ira_0742.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0742.wav,1.4935,0.4935,-74,0.2109375,False,57,0.72265625,0.1,True,51,7d78d8d92cfdc057eb05c7376004e78167783f1a
ira_0807.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0807.wav,1.4335,0.2512,-74,0.2109375,False,111,0.93359375,0.05,True,45,79bb078eae7eda9443143cfdafadb55a1faf3578
ira_0166.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0166.wav,1.2735,0.1721,-77,0.19921875,False,125,0.98828125,0.02,True,29,aeef748f36e2202baab002070c1efd5fcb56cf53
ira_0199.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0199.wav,1.4335,0.1869,-77,0.19921875,False,-77,0.19921875,0.1869,False,45,94702af042939613461bf5e9896a54506da04840
ira_0537.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0537.wav,1.6135,0.259,-77,0.19921875,False,66,0.7578125,0.03,True,63,b6babbf657f26a028bb8599bc0b65f8a2739fad3
ira_0578.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0578.wav,1.7135,0.5176,-77,0.19921875,False,27,0.60546875,0.02,True,73,a1be5202d2a200b518d822dc4c5019497ff22956
ira_0695.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0695.wav,1.1335,0.1335,-77,0.19921875,False,-27,0.39453125,0.11,False,15,9f3ab942117fcf215564854edc851d7569ab25bd
ira_0793.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0793.wav,1.3535,0.2111,-77,0.19921875,False,120,0.96875,0.01,True,37,e0bb0d0d12a9b483ca6a9692f3df0efd52d9643b
ira_0059.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0059.wav,1.5335,0.4017,-81,0.18359375,False,114,0.9453125,0.02,True,55,2999ae8b6f0018b47637506613e5240a2e7e0a60
ira_0181.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0181.wav,1.0935,0.0935,-81,0.18359375,False,-22,0.4140625,0.09,True,11,f44011a747811f857355d7adb552ea588e7c495c
ira_0193.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0193.wav,1.3135,0.3135,-81,0.18359375,False,-17,0.43359375,0.15,True,33,1e9a17e4ef3c5b3d042e08d34a4457d411106911
ira_0441.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0441.wav,1.3935,0.2276,-81,0.18359375,False,109,0.92578125,0.03,True,41,bb9cacd9c6d0692c02a47925004922f5fe6f433f
ira_0744.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0744.wav,1.0935,0.0935,-81,0.18359375,False,-38,0.3515625,0.06,False,11,96f41c1f9ba64740668261971adc67cbf6b642ee
ira_0020.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0020.wav,1.4535,0.2146,-84,0.171875,False,104,0.90625,0.01,True,47,bebfe2dfe6cde8cf4e6da03cfbc804139021ae8f
ira_0033.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0033.wav,1.6335,0.1854,-84,0.171875,False,120,0.96875,0.01,True,65,987254bec6860ffebe41e6c847747db2595e80f8
ira_0069.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0069.wav,1.3535,0.215,-84,0.171875,False,102,0.8984375,0.01,True,37,c49b76eb23611d61e3bcc98389b4670e0e8e4540
ira_0245.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0245.wav,1.1135,0.1135,-84,0.171875,False,-6,0.4765625,0.03,True,13,92b9264ff755b9c2fb40beb1e9e9f1b809ad8d25
ira_0353.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0353.wav,1.3735,0.1621,-84,0.171875,False,111,0.93359375,0.06,True,39,a1fdfc708f211f3e6668fc445967fd07bac0e002
ira_0405.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0405.wav,1.5935,0.4714,-84,0.171875,False,119,0.96484375,0.06,True,61,c74cc6c1c03e2bebe5dcf27cf4e2c31442d74d66
ira_0468.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0468.wav,1.4335,0.2754,-84,0.171875,False,119,0.96484375,0.03,True,45,c9ad44e85c59a1e0504b533932e417664a519a1e
ira_0556.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0556.wav,1.6935,0.3427,-84,0.171875,False,-53,0.29296875,0.6935,False,71,ce35f6aa5aaab9dbd59410f988a5e3ec4b1742fc
ira_0748.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0748.wav,1.2735,0.2735,-84,0.171875,False,-77,0.19921875,0.26,False,29,5cd1d18e498d51692734804ac75b068af13551df
ira_0750.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0750.wav,0.9735,0.0,-84,0.171875,False,-84,0.171875,0.0,False,1,ae183761ea57850e168f1d4e206ac45665e0e848
ira_0753.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0753.wav,0.9535,0.0,-84,0.171875,False,-84,0.171875,0.0,False,1,f3acba08f777ebb208165d33caece3fae250e9dc
ira_0812.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0812.wav,1.2735,0.2125,-84,0.171875,False,109,0.92578125,0.05,True,29,ddc8609ac76a4ece8751d4701a0e85af2eae742b
ira_0078.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0078.wav,1.3735,0.3613,-87,0.16015625,False,48,0.6875,0.04,True,39,6703edef95928b6485f3aca635f956e1cb97f18f
ira_0303.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0303.wav,1.1135,0.1135,-87,0.16015625,False,113,0.94140625,0.03,True,13,6599ebfbdc97207077b284786c80eabaa187a6b2
ira_0431.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0431.wav,1.1935,0.1935,-87,0.16015625,False,116,0.953125,0.03,True,21,e2c794ef3f227d979d84de34b8f3c30513eae5a3
ira_0444.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0444.wav,1.3135,0.2392,-87,0.16015625,False,119,0.96484375,0.02,True,33,8047053a79ce3da6eddc75ed9fa621d33a5473d2
ira_0456.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0456.wav,1.2535,0.2535,-87,0.16015625,False,102,0.8984375,0.03,True,27,9c31dbd34c3e0874022e63c1a2c436f253b94a91
ira_0461.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0461.wav,1.1935,0.1931,-87,0.16015625,False,116,0.953125,0.09,True,21,2f957ae5367d2f837b7888ed0558c5199239738b
ira_0462.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0462.wav,1.3735,0.2387,-87,0.16015625,False,120,0.96875,0.03,True,39,d32b2c9aaec4057cd3638fe557fd8ce7790047e9
ira_0467.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0467.wav,1.1135,0.1135,-87,0.16015625,False,104,0.90625,0.01,True,13,653e77ab1aefbb4c53fb911608bfb664ac1e32a7
ira_0687.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0687.wav,1.3335,0.3335,-87,0.16015625,False,-53,0.29296875,0.21,False,35,bbc0b30e1794ac02b772510bb33604e0f6c9783a
ira_0378.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0378.wav,1.2935,0.1814,-90,0.1484375,False,112,0.9375,0.02,True,31,3a62260e9c9a975766ec179b1d94d90be863bcfb
ira_0497.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0497.wav,1.2935,0.1999,-90,0.1484375,False,120,0.96875,0.04,True,31,57dc09509347b8b5f96b1565c74245e7ef5b0197
ira_0544.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0544.wav,1.4735,0.03,-90,0.1484375,False,61,0.73828125,0.26,True,49,c9970cd6262da6e921de8f5aebf3c416fff0f6ca
ira_0755.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0755.wav,1.0535,0.0535,-90,0.1484375,False,93,0.86328125,0.01,True,7,63326ad243a2430762c8410291cfc4cf83ed1b80
ira_0765.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0765.wav,1.2135,0.2135,-90,0.1484375,False,81,0.81640625,0.08,True,23,5fa01b9f38097970a79b33c05e235968248fa2e7
ira_0163.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0163.wav,1.1935,0.1765,-93,0.13671875,False,114,0.9453125,0.02,True,21,7951f34c3e1eb2c615ad55a6a4b82791e79adda8
ira_0248.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0248.wav,1.7735,0.5547,-93,0.13671875,False,124,0.984375,0.03,True,79,bd19b7d408af5dbf3f1a8eac275bc7db379bd128
ira_0320.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0320.wav,1.1735,0.1713,-93,0.13671875,False,81,0.81640625,0.04,True,19,2fb190836a23b4d50795cb924fd66e298c62b32a
ira_0403.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0403.wav,1.1735,0.1735,-93,0.13671875,False,108,0.921875,0.08,True,19,b0a69b33c558591c57683cbb2146dd2998750eca
ira_0406.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0406.wav,1.5735,0.4438,-93,0.13671875,False,11,0.54296875,0.04,True,59,606681ec2d8424bda490c166f60757c432877f18
ira_0450.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0450.wav,1.2135,0.2132,-93,0.13671875,False,93,0.86328125,0.06,True,23,f2c16634cbffe220c6d7c272c3922ea8b7908b69
ira_0466.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0466.wav,1.4135,0.2469,-93,0.13671875,False,115,0.94921875,0.02,True,43,1afb7d89591e1e7a924bf0f331a8f3c2d405f440
ira_0070.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0070.wav,1.5535,0.5148,-95,0.12890625,False,93,0.86328125,0.01,True,57,dcd1cca7cdfa54fdd734bb263b74f783f1adf78a
