filename,duration_s,n_windows_100ms,fired_100ms,max_q_out_100ms,max_score_100ms,t_max_score_100ms,t_first_fire_100ms,n_firing_windows_100ms,n_windows_10ms,fired_10ms,max_q_out_10ms,max_score_10ms,t_max_score_10ms,t_first_fire_10ms,n_firing_windows_10ms,audio_sha1
ira_0801.wav,1.1135,3,True,120,0.96875,0.1,0.0,3,13,True,126,0.9921875,0.06,0.0,13,f47d21419b2f7a9c1fa4943ab14e6be56e8f6cfa
ira_0802.wav,1.0135,2,True,117,0.95703125,0.0135,0.0,2,3,True,117,0.95703125,0.0135,0.0,3,8ce0aec1e89189b721b4ff505cdef163240bdbe7
ira_0803.wav,1.2335,4,True,100,0.890625,0.0,0.0,2,25,True,118,0.9609375,0.01,0.0,13,65e9124d5f6bf0b422e0c91d9b9eae482041afb0
ira_0804.wav,0.9735,1,True,116,0.953125,0.0,0.0,1,1,True,116,0.953125,0.0,0.0,1,b13165bc5c2b795ed5a0c2cd5f0ff0f40c8df16d
ira_0805.wav,1.0135,2,True,118,0.9609375,0.0,0.0,2,3,True,120,0.96875,0.01,0.0,3,379893e299b21a82ac7f9f68ac3d3ba2396f7442
ira_0806.wav,1.0335,2,True,126,0.9921875,0.0335,0.0,2,5,True,126,0.9921875,0.01,0.0,5,bb86935eb3bc5d6dfd3065276cef8213106dcc92
ira_0807.wav,1.4335,6,True,66,0.7578125,0.1,0.0,2,45,True,111,0.93359375,0.05,0.0,13,79bb078eae7eda9443143cfdafadb55a1faf3578
ira_0808.wav,1.1935,3,True,117,0.95703125,0.1,0.0,3,21,True,124,0.984375,0.06,0.0,21,3014a33871e89c3cc5c9c8f34d54a8e86306a92d
ira_0809.wav,1.2335,4,True,113,0.94140625,0.1,0.0,4,25,True,122,0.9765625,0.06,0.0,25,f1e77c9aafd393a8250c44fab6a17c382e87c0c8
ira_0810.wav,1.2335,4,True,109,0.92578125,0.0,0.0,3,25,True,112,0.9375,0.01,0.0,24,073ac1c468ed6a1cfb5d76c6f18aae3bfcd642ad
ira_0811.wav,1.0735,2,True,120,0.96875,0.0,0.0,2,9,True,125,0.98828125,0.03,0.0,9,a0871fe698ad7a3ac6c1a7cdede27494ab8227bd
ira_0812.wav,1.2735,4,True,104,0.90625,0.1,0.0,3,29,True,109,0.92578125,0.05,0.0,15,ddc8609ac76a4ece8751d4701a0e85af2eae742b
ira_0813.wav,1.0535,2,True,122,0.9765625,0.0,0.0,2,7,True,126,0.9921875,0.03,0.0,7,ea7f92a3e2c870e6e6a93017a1df632eaa22fd02
ira_0814.wav,1.8735,10,True,109,0.92578125,0.0,0.0,3,89,True,123,0.98046875,0.04,0.0,16,bc4ba66e70abd55cd93e4c3f8b1621af07f72922
ira_0815.wav,2.2535,14,True,115,0.94921875,0.1,0.0,4,127,True,123,0.98046875,0.07,0.0,38,1697e65a4fe63025f9693b4e82548249fecc1dff
ira_0816.wav,1.2735,4,True,33,0.62890625,0.1,0.1,2,29,True,90,0.8515625,0.03,0.01,12,5a68a29a0fc391787b617170cfca8d11c1733d3c
ira_0817.wav,1.4335,6,True,123,0.98046875,0.2,0.0,6,45,True,123,0.98046875,0.2,0.0,45,a12af2e3154627356732259df28e7843ab285784
ira_0818.wav,0.7135,1,True,124,0.984375,0.0,0.0,1,1,True,124,0.984375,0.0,0.0,1,8cc1da409bc30486541518ef6a2c7545bbdc41a6
ira_0819.wav,0.8135,1,True,123,0.98046875,0.0,0.0,1,1,True,123,0.98046875,0.0,0.0,1,5ab3d4fe19018adc6801521030cddc48e3d4bc21
ira_0820.wav,0.9735,1,True,124,0.984375,0.0,0.0,1,1,True,124,0.984375,0.0,0.0,1,55e54046bdf792f207781d5c2c24c8570fba3d97
ira_0821.wav,0.8735,1,True,126,0.9921875,0.0,0.0,1,1,True,126,0.9921875,0.0,0.0,1,8e310c45d9133c3d66651e736bbb578097bcdf15
ira_0822.wav,0.9535,1,True,123,0.98046875,0.0,0.0,1,1,True,123,0.98046875,0.0,0.0,1,8f93810c308ad28271fa3f975df14ad396448001
ira_0823.wav,0.8335,1,True,126,0.9921875,0.0,0.0,1,1,True,126,0.9921875,0.0,0.0,1,1103c6f55dbe6f58c66e08d9dcbc3b4f0320b6ba
ira_0824.wav,0.7935,1,True,118,0.9609375,0.0,0.0,1,1,True,118,0.9609375,0.0,0.0,1,e205f76edb71a31151bf33a8f19a5282f1e5577d
ira_0825.wav,0.9335,1,True,126,0.9921875,0.0,0.0,1,1,True,126,0.9921875,0.0,0.0,1,e5bff889c6affdb1aa7c3725660f971dcfa26336
ira_0826.wav,0.9335,1,True,102,0.8984375,0.0,0.0,1,1,True,102,0.8984375,0.0,0.0,1,1f7321c32c3a44e36b47cb872281f2dfda95aa00
ira_0827.wav,0.8535,1,True,123,0.98046875,0.0,0.0,1,1,True,123,0.98046875,0.0,0.0,1,82aaad4600ec4db503a988dca691cd0aeb8bb2c3
ira_0828.wav,0.9735,1,True,123,0.98046875,0.0,0.0,1,1,True,123,0.98046875,0.0,0.0,1,c7f90d3f16cc2d0b4bbd6f4ae775dc5e56dcab90
ira_0829.wav,0.9935,1,True,126,0.9921875,0.0,0.0,1,1,True,126,0.9921875,0.0,0.0,1,89ae436cbc18c57fb51f488f40880dac0aedd3a1
ira_0830.wav,0.9735,1,True,117,0.95703125,0.0,0.0,1,1,True,117,0.95703125,0.0,0.0,1,4d1de9cab2922b0c372bc60238a0596a866505ec
ira_0831.wav,0.9935,1,True,112,0.9375,0.0,0.0,1,1,True,112,0.9375,0.0,0.0,1,a8f8e5d9d21bec47e17de2c559d3fbd10e7e9933
ira_0832.wav,1.0335,2,True,112,0.9375,0.0,0.0,2,5,True,112,0.9375,0.0,0.0,5,87df51e090a159c8d431193305a0cd2d41112375
ira_0833.wav,1.0535,2,False,-98,0.1171875,0.0,,0,7,True,-22,0.4140625,0.03,0.03,1,10395ba349376b6e27ea7320e4f69d4b57e6d09e
ira_0834.wav,1.0335,2,True,119,0.96484375,0.0,0.0,2,5,True,119,0.96484375,0.0,0.0,5,7e379fc53787e5cb9df77f56e84c55062a8a0453
ira_0835.wav,1.0735,2,True,113,0.94140625,0.0,0.0,2,9,True,118,0.9609375,0.01,0.0,9,4649373d6d98c0650ce6788930f268643fcc6163
ira_0836.wav,1.0735,2,True,123,0.98046875,0.0,0.0,2,9,True,123,0.98046875,0.0,0.0,9,e14b63fbc1c61343d20af46bae3d3c90244ee21b
